timestamp,filename,test_case_image_quality,test_case_image_lighting,test_case_image_resolution,test_case_object_count,test_case_vehicle_distance,test_case_camera_angle,path_original_image,path_detected_image,path_cropped_vehicle,path_cropped_plate,detection_type,pairing_method,pairing_confidence,class_vehicle,confidence_score_vehicle_detection,predicted_class_vehicle,actual_class_vehicle,class_plate,predicted_class_plate,actual_class_plate,confidence_score_plate_detection,plate_number,predicted_plate_number,actual_plate_number,confidence_score_plate_ocr,processing_time_vehicle_detection,processing_time_plate_detection,processing_time_plate_recognition,special_case
2025-06-06T17:45:41Z,v1_images_test (172).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-41_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-41_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-41_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.8129498363,car,car,no-plate,no-plate,no-plate,,,,,,202,186,1590,
2025-06-06T17:45:43Z,v1_images_test (182).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-43_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-43_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-43_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-43_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9366462827,car,car,plate,plate,plate,0.8750543594,B 2751 VT,B 2751 VT,B 2751 VT,0.9,179,174,1633,
2025-06-06T17:45:45Z,v1_images_test (247).jpg,average,night,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-45_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-45_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.8735721111,car,car,plate,plate,plate,0.8625041842,DK 1869 DY,DK 1869 DY,DK 1649 DY,0.9,181,184,2019,
2025-06-06T17:45:48Z,v1_images_test (13).jpg,average,day,medium,single,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-48_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-48_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-48_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-48_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.9131311178,motorcycle,motorcycle,plate,plate,plate,0.8212588429,DK 5170 SY,DK 5170 SY,DK 5170 SY,0.9,187,183,2234,
2025-06-06T17:45:50Z,v1_images_test (123).jpg,average,lit,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-50_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-50_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-50_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-50_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9635015726,car,car,plate,plate,plate,0.8896868229,DD 1115 TT,DD 1115 TT,DD 1115 TT,0.95,184,188,1884,
2025-06-06T17:45:53Z,v1_images_test (136).jpg,average,night,medium,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-45-53_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-53_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-53_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-53_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.7968722582,motorcycle,motorcycle,plate,plate,plate,0.8190988898,B 3326 TCD,B 3326 TCD,B 3326 TCD,0.9,181,184,1776,
2025-06-06T17:45:55Z,v1_images_test (109).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-55_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-55_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-55_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-55_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.8861969113,motorcycle,motorcycle,plate,plate,plate,0.8535152078,B 6397 NER,B 6397 NER,B 6397 NER,0.9,268,182,2001,
2025-06-06T17:45:55Z,v1_images_test (109).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-55_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-55_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-55_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.6915788651,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,268,182,2001,
2025-06-06T17:45:55Z,v1_images_test (109).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-55_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-55_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-55_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.5610622168,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,268,182,2001,
2025-06-06T17:45:58Z,v1_images_test (111).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-58_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-58_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-58_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-45-58_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.8879517317,motorcycle,motorcycle,plate,plate,plate,0.8502491117,B 4866 STN,B 4866 STN,B 4866 ST,0.9,199,185,2000,
2025-06-06T17:45:58Z,v1_images_test (111).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-58_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-58_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-58_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.6285983324,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,199,185,2000,
2025-06-06T17:45:58Z,v1_images_test (111).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-45-58_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-45-58_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-45-58_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.5838052034,car,car,no-plate,no-plate,no-plate,,,,,,199,185,2000,
2025-06-06T17:46:01Z,v1_images_test (263).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-46-01_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-01_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-01_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-01_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9632528424,car,car,plate,plate,plate,0.8738737106,63512-00,63512-00,63512-00,0.9,198,187,1798,
2025-06-06T17:46:03Z,v1_images_test (277).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-46-03_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-03_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-03_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-03_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9656296372,car,car,plate,plate,plate,0.8792569637,B 2185 TIO,B 2185 TIO,B 2185 TIO,0.9,219,190,2077,
2025-06-06T17:46:06Z,v1_images_test (278).jpg,average,day,medium,multiple,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-46-06_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-06_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-06_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-06_detected_plate1.jpg,vehicle_with_plate,containment,0.95,car,0.9709969759,car,car,plate,plate,plate,0.8300414681,B 1988,B 1988,B 1988,0.9,202,193,2255,
2025-06-06T17:46:09Z,v1_images_test (124).jpg,average,lit,medium,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-09_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-09_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-09_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-09_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9485635161,car,car,plate,plate,plate,0.8991977572,DD 1527 TJ,DD 1527 TJ,DD 1527 TJ,0.9,198,204,1892,
2025-06-06T17:46:09Z,v1_images_test (124).jpg,average,lit,medium,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-09_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-09_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-09_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.52137357,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,198,204,1892,
2025-06-06T17:46:11Z,v1_images_test (106).jpg,average,day,medium,single,near,side,images_processed/uploaded_vehicle_images/2025-06-06_17-46-11_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-11_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-11_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-11_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9694204926,car,car,plate,plate,plate,0.8813737631,DP 1871 SY,DP 1871 SY,DP 1871 SY,0.95,196,188,1918,
2025-06-06T17:46:14Z,v1_images_test (1).jpg,average,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-14_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-14_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-14_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-14_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9614045024,car,car,plate,plate,plate,0.8933575749,DK 1277 QB,DK 1277 QB,DK 1277 QB,0.9,173,195,4227,
2025-06-06T17:46:21Z,v1_images_test (105).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-21_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-21_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-21_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-21_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9470182657,car,car,plate,plate,plate,0.8767325878,DD 8812 RB,DD 8812 RB,DD 8812 RB,0.9,251,234,2441,additional text on plate
2025-06-06T17:46:21Z,v1_images_test (105).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-21_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-21_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-21_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.93904531,car,car,no-plate,no-plate,no-plate,,,,,,251,234,2441,
2025-06-06T17:46:24Z,v1_images_test (107).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-24_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-24_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-24_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-24_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9698998928,car,car,plate,plate,plate,0.8904280066,DD 1156 TQ,DD 1156 TQ,DD 1156 TQ,0.9,237,226,2165,cutoff-plate
2025-06-06T17:46:24Z,v1_images_test (107).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-24_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-24_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-24_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.5403594971,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,237,226,2165,
2025-06-06T17:46:27Z,v1_images_test (116).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-27_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-27_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-27_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-27_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9606716633,car,car,plate,plate,plate,0.896251142,DD 1889 SH,DD 1889 SH,DD 1889 SH,0.9,200,183,1749,
2025-06-06T17:46:29Z,v1_images_test (119).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-29_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-29_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-29_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-29_detected_plate1.jpg,vehicle_with_plate,containment,0.96,car,0.9543397427,car,car,plate,plate,plate,0.8643959165,DD 1394 MZ,DD 1394 MZ,DD 1394 MZ,0.95,256,185,1751,
2025-06-06T17:46:29Z,v1_images_test (119).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-29_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-29_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-29_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.9296506643,car,car,no-plate,no-plate,no-plate,,,,,,256,185,1751,
2025-06-06T17:46:32Z,v1_images_test (195).jpg,good,day,medium,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-32_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-32_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-32_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-32_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.9087268114,motorcycle,motorcycle,plate,plate,plate,0.8587915301,AD 2862 BME,AD 2862 BME,AD 2862 BME,0.95,270,230,1690,
2025-06-06T17:46:37Z,v4_image_test (269).jpg,good,day,medium,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-37_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-37_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-37_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-37_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9662963748,car,car,plate,plate,plate,0.9037796259,DD 1724 EW,DD 1724 EW,DD 1724 EW,0.9,258,223,1851,
2025-06-06T17:46:39Z,v4_image_test (163).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-39_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-39_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-39_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-39_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.8637117743,motorcycle,motorcycle,plate,plate,plate,0.8000676632,B 6599 MV,B 6599 MV,B 6535 MV,0.9,216,288,2081,very blurry plate
2025-06-06T17:46:42Z,v4_image_test (22).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-42_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-42_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-42_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-42_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.9033020735,motorcycle,motorcycle,plate,plate,plate,0.7861873507,,,,0,196,310,1674,
2025-06-06T17:46:45Z,v4_image_test (23).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-45_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.8030027151,motorcycle,motorcycle,no-plate,no-plate,plate,,,,,,200,185,1990,
2025-06-06T17:46:45Z,v4_image_test (23).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-45_detected_vehicle3.jpg,,vehicle_without_plate,,,motorcycle,0.6639554501,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,200,185,1990,
2025-06-06T17:46:47Z,v4_image_test (297).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-46-47_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-46-47_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-46-47_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-46-47_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.818365097,motorcycle,motorcycle,plate,plate,plate,0.7973247766,B 6872 EPE,B 6872 EPE,B 6*72 EPE,0.9,196,195,1881,very blur plate
2025-06-06T17:47:21Z,v4_image_test (373).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-21_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-21_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-21_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-21_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.8935964704,motorcycle,motorcycle,plate,plate,plate,0.8405262232,,,,0,202,186,1722,
2025-06-06T17:47:24Z,v4_image_test (409).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-24_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-24_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-24_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-24_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.8504005671,motorcycle,motorcycle,plate,plate,plate,0.7873488069,,,,0,191,230,1576,
2025-06-06T17:47:24Z,v4_image_test (409).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-24_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-24_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-24_detected_vehicle2.jpg,,vehicle_without_plate,,,car,0.7072049379,car,car,no-plate,no-plate,no-plate,,,,,,191,230,1576,
2025-06-06T17:47:27Z,v4_image_test (505).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-27_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-27_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-27_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-27_detected_plate1.jpg,vehicle_with_plate,containment,0.94,motorcycle,0.8038637042,motorcycle,motorcycle,plate,plate,plate,0.8129733205,B 1471 TOL,B 1471 TOL,B*471 TOL,0.9,202,189,1985,glare on plate
2025-06-06T17:47:29Z,v4_image_test (512).jpg,average,lit,low,multiple,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-29_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-29_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-29_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-29_detected_plate1.jpg,vehicle_with_plate,containment,0.96,motorcycle,0.7532475591,motorcycle,motorcycle,plate,plate,plate,0.8556058407,B 4625 TYN,B 4625 TYN,B 4625 TYN,0.9,216,214,1622,
2025-06-06T17:47:32Z,v5_image_test (62).jpg,average,lit,low,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-32_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-32_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-32_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-32_detected_plate1.jpg,vehicle_with_plate,containment,0.92,motorcycle,0.7964468002,motorcycle,motorcycle,plate,plate,plate,0.7345386744,,,,0,252,256,1589,
2025-06-06T17:47:35Z,v5_image_test (69).jpg,average,lit,low,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-35_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-35_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-35_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-35_detected_plate1.jpg,vehicle_with_plate,containment,0.87,motorcycle,0.8672927618,motorcycle,motorcycle,plate,plate,plate,0.5560259223,,,,0,274,250,1533,
2025-06-06T17:47:37Z,v5_image_test (70).jpg,average,lit,low,single,near,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-37_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-37_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-37_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-37_detected_plate1.jpg,vehicle_with_plate,containment,0.86,motorcycle,0.8604021668,motorcycle,motorcycle,plate,plate,plate,0.5200592875,,,,0,246,244,1652,
2025-06-06T17:47:43Z,v1_images_test (234).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-43_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-43_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-43_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-43_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.9142222404,motorcycle,motorcycle,plate,plate,plate,0.8403167129,DK 5067FB,DK 5067FB,DK 5067 F*B,0.9,225,197,1793,glare on plate
2025-06-06T17:47:45Z,v1_images_test (24).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-45_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-45_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-45_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.5207948089,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,227,214,1950,
2025-06-06T17:47:48Z,v1_images_test (25).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-48_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-48_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-48_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-48_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.909077704,motorcycle,motorcycle,plate,plate,plate,0.8418052793,DK 2393 SK,DK 2393 SK,DK 2393 SK,0.9,201,196,1640,glare on plate
2025-06-06T17:47:48Z,v1_images_test (25).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-48_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-48_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-48_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.8913758397,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,201,196,1640,
2025-06-06T17:47:48Z,v1_images_test (25).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-48_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-48_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-48_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.8275984526,car,car,no-plate,no-plate,no-plate,,,,,,201,196,1640,
2025-06-06T17:47:50Z,v1_images_test (88).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-50_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-50_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-50_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-50_detected_plate1.jpg,vehicle_with_plate,containment,0.97,car,0.9641001225,car,car,plate,plate,plate,0.8956773877,DK 1531 SO,DK 1531 SO,DK 1531 SO,0.95,327,406,1841,
2025-06-06T17:47:50Z,v1_images_test (88).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-50_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-50_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-50_detected_vehicle2.jpg,,vehicle_without_plate,,,motorcycle,0.9041194916,motorcycle,motorcycle,no-plate,no-plate,no-plate,,,,,,327,406,1841,
2025-06-06T17:47:50Z,v1_images_test (88).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-50_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-50_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-50_detected_vehicle3.jpg,,vehicle_without_plate,,,car,0.6077138186,car,car,no-plate,no-plate,plate,,,,,,327,406,1841,
2025-06-06T17:47:50Z,v1_images_test (88).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-50_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-50_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-50_detected_vehicle4.jpg,,vehicle_without_plate,,,car,0.5163447857,car,car,no-plate,no-plate,no-plate,,,,,,327,406,1841,
2025-06-06T17:47:53Z,v4_image_test (113).jpg,average,day,medium,multiple,medium,front,images_processed/uploaded_vehicle_images/2025-06-06_17-47-53_uploaded_image.jpg,images_processed/detected_vehicle_images/2025-06-06_17-47-53_detected_image.jpg,images_processed/cropped_vehicle_images\2025-06-06_17-47-53_detected_vehicle1.jpg,images_processed/cropped_plate_images/2025-06-06_17-47-53_detected_plate1.jpg,vehicle_with_plate,containment,0.95,motorcycle,0.8895614147,motorcycle,motorcycle,plate,plate,plate,0.8371241093,DK 5797 SB,DK 5797 SB,DK 5797 SB,0.9,201,189,1850,very blurry plate
